vars,mse_out,mse_val,gp_nll,mse,recon_term,pen_term,loss,vs,vs_2
[0.84599936 0.15400063],0.031389057636260986,0.004845745861530304,-0.0013198032975196838,0.004358856394625005,-2.0175900641740174,-8.404888764359422e-07,-2.0189107079604134,[0.84606886 0.1539311 ],0.1539311
[0.84606886 0.1539311 ],0.03144510090351105,0.004838911816477776,-0.0013199833532174428,0.004352131583020014,-2.0192712608266397,-8.220051714067943e-07,-2.0205920661850287,[0.8461417  0.15385836],0.15385836
[0.8461417  0.15385836],0.031341809779405594,0.004785736557096243,-0.0013295371706287067,0.00429458294791914,-2.0336584073434567,-8.325128119968955e-07,-2.0349887770268973,[0.84621835 0.15378165],0.15378165
[0.84621835 0.15378165],0.03127868473529816,0.00472653703764081,-0.00131551967933774,0.004240653282098834,-2.0471408088549956,-8.185981111412586e-07,-2.0484571471324444,[0.8462962  0.15370378],0.15370378
[0.8462962  0.15370378],0.03147629275918007,0.004712274763733149,-0.001303311747809251,0.004218928619926449,-2.0525719998664425,-7.889833111363399e-07,-2.053876100597563,[0.8463733  0.15362668],0.15362668
[0.8463733  0.15362668],0.031137103214859962,0.004711713641881943,-0.0013383046413461368,0.004229966215904892,-2.0498126147328395,-8.63911782430586e-07,-2.051151783285968,[0.8464543  0.15354566],0.15354566
[0.8464543  0.15354566],0.03162378817796707,0.004764246288686991,-0.0012726199347525835,0.004267025742806965,-2.040547733839443,-7.4231740933193e-07,-2.041821096091605,[0.8465292  0.15347078],0.15347078
[0.8465292  0.15347078],0.031244056299328804,0.0047874231822788715,-0.0013166579107443492,0.0043101956299289425,-2.0297552451969056,-8.395373733307489e-07,-2.0310727426450232,[0.8466046 0.1533954],0.1533954
[0.8466046 0.1533954],0.031648188829422,0.004781566560268402,-0.0012852645013481379,0.004280214913520719,-2.0372504211630917,-7.755572671116625e-07,-2.038536461221707,[0.8466758  0.15332417],0.15332417
[0.8466758  0.15332417],0.031263235956430435,0.004694041330367327,-0.0012895413674414158,0.004209146639399592,-2.055017480189452,-7.998720455252662e-07,-2.056307821428939,[0.84674346 0.1532565 ],0.1532565
[0.84674346 0.1532565 ],0.03144900128245354,0.004612772725522518,-0.001289220992475748,0.004113470474807036,-2.0789365147114296,-7.759944476711395e-07,-2.080226511698353,[0.8468081  0.15319195],0.15319195
[0.8468081  0.15319195],0.031473204493522644,0.004552376922219992,-0.0012649524336059887,0.004053430292743807,-2.0939465861039426,-7.833098747218901e-07,-2.0952123218474235,[0.8468658  0.15313418],0.15313418
[0.8468658  0.15313418],0.031289175152778625,0.004530217964202166,-0.0012864234546820323,0.004034591409172612,-2.098656289456672,-7.581982745504513e-07,-2.0999434711096283,[0.84692067 0.15307932],0.15307932
[0.84692067 0.15307932],0.03154981881380081,0.0045455037616193295,-0.0012741217700143654,0.0040448155936003965,-2.0961002509621087,-7.670792410722135e-07,-2.0973751398113643,[0.846971   0.15302907],0.15302907
[0.846971   0.15302907],0.03130131959915161,0.004585909657180309,-0.0012834495088706415,0.004089049996871736,-2.085041665488463,-7.714941719524762e-07,-2.0863258864915055,[0.84701824 0.1529817 ],0.1529817
[0.84701824 0.1529817 ],0.031665951013565063,0.004637958947569132,-0.00128155496592323,0.0041410672442742935,-2.072037352647752,-7.373198699715358e-07,-2.073319644933545,[0.8470628  0.15293719],0.15293719
[0.8470628  0.15293719],0.03137397766113281,0.004669476300477982,-0.001273747921610872,0.004176470731320526,-2.063186460098535,-7.573354288383022e-07,-2.0644609653555746,[0.8471032  0.15289679],0.15289679
[0.8471032  0.15289679],0.031740400940179825,0.004687615670263767,-0.0012893513776361942,0.004188806327077201,-2.0601025673078284,-7.414879132480214e-07,-2.061392660173378,[0.84714246 0.15285753],0.15285753
[0.84714246 0.15285753],0.03121040388941765,0.004682396538555622,-0.0012838561087846756,0.004195523923099226,-2.0584231774094435,-7.519144552677721e-07,-2.0597077854326833,[0.8471794  0.15282053],0.15282053
[0.8471794  0.15282053],0.03184140846133232,0.004680958576500416,-0.0012680198221156995,0.004178023312506655,-2.0627983107068797,-7.157522184235722e-07,-2.0640670462812136,[0.84721226 0.15278769],0.15278769
[0.84721226 0.15278769],0.03123784437775612,0.00465591112151742,-0.001299397787079215,0.004166989278090654,-2.0655568338845853,-7.701463899198807e-07,-2.0668570018180543,[0.84724575 0.15275428],0.15275428
[0.84724575 0.15275428],0.031768396496772766,0.004640172701328993,-0.0012628255256762106,0.004139289333106565,-2.072481803341761,-7.183594270065768e-07,-2.0737453472268643,[0.8472744  0.15272559],0.15272559
[0.8472744  0.15272559],0.03122260794043541,0.0046347505412995815,-0.0012921694821367662,0.004139332680538251,-2.072470976623409,-7.463209767931661e-07,-2.073763892426522,[0.847303   0.15269706],0.15269706
[0.847303   0.15269706],0.03172485530376434,0.004653215408325195,-0.00126682889337341,0.004158581814111327,-2.067658714325993,-7.493260281735987e-07,-2.0689262925453944,[0.84732753 0.15267242],0.15267242
[0.84732753 0.15267242],0.031246857717633247,0.0046945614740252495,-0.0012974998292823632,0.004197688193485186,-2.0578820929778767,-7.29263491601182e-07,-2.059180322070651,[0.84735334 0.1526467 ],0.1526467
[0.84735334 0.1526467 ],0.03177323564887047,0.004712276626378298,-0.0012632463282595079,0.004221862973693485,-2.0518384162247987,-7.521203199108112e-07,-2.053102414673378,[0.84737456 0.15262541],0.15262541
[0.84737456 0.15262541],0.0312613844871521,0.004731380846351385,-0.001309161384900411,0.004238787612799775,-2.0476072285759663,-7.298038405557777e-07,-2.0489171197647074,[0.84739894 0.15260102],0.15260102
[0.84739894 0.15260102],0.03171798586845398,0.004700418096035719,-0.0012721013432989519,0.004208584109007264,-2.055158136795817,-7.512476263555647e-07,-2.056430989386742,[0.8474203  0.15257978],0.15257978
[0.8474203  0.15257978],0.03133441507816315,0.004649864509701729,-0.0013015217458208401,0.004155845628837518,-2.068342728600014,-7.166822463555229e-07,-2.0696449670280814,[0.8474433  0.15255675],0.15255675
[0.8474433  0.15255675],0.03154023364186287,0.0045803003013134,-0.0012882941712935765,0.0040845439481359234,-2.086168159003588,-7.489691796506745e-07,-2.087457202144061,[0.84746563 0.15253432],0.15253432
[0.84746563 0.15253432],0.03140680491924286,0.004530119244009256,-0.0012963602008918922,0.004031353623383788,-2.0994657350794608,-7.270330000501004e-07,-2.1007628223133525,[0.84748876 0.15251122],0.15251122
[0.84748876 0.15251122],0.031432390213012695,0.004508019424974918,-0.001296186198790868,0.004010306141554013,-2.1047276227649263,-7.244010545279529e-07,-2.106024533364772,[0.84751236 0.15248759],0.15248759
[0.84751236 0.15248759],0.03151441365480423,0.004514864645898342,-0.0012939001899212599,0.004017236477848539,-2.102995034210931,-7.432581743802356e-07,-2.1042896776590267,[0.847536   0.15246397],0.15246397
[0.847536   0.15246397],0.031415484845638275,0.004536913242191076,-0.0013017100282013416,0.004037782551784304,-2.097858499962886,-7.098447836946599e-07,-2.0991609198358714,[0.84756094 0.15243907],0.15243907
[0.84756094 0.15243907],0.03162360191345215,0.004553315229713917,-0.0012915095624824364,0.004060258485970107,-2.0922395396503823,-7.363702187743754e-07,-2.0935317855830835,[0.84758514 0.15241483],0.15241483
[0.84758514 0.15241483],0.03137538582086563,0.004580126143991947,-0.0013056471943855286,0.004081122473175054,-2.087023547664669,-7.019648157886192e-07,-2.08832989682387,[0.8476111  0.15238889],0.15238889
[0.8476111  0.15238889],0.03171662613749504,0.004586975090205669,-0.0012986153208961089,0.004093424052061684,-2.083948131431099,-7.308680208373045e-07,-2.085247477620016,[0.8476373  0.15236266],0.15236266
[0.8476373  0.15236266],0.03129345551133156,0.004603092558681965,-0.0013051549904048443,0.004107042033737669,-2.0805436009088503,-6.891415953392114e-07,-2.0818494450408505,[0.8476647  0.15233529],0.15233529
[0.8476647  0.15233529],0.03186715021729469,0.004614947829395533,-0.001297532580792904,0.004117990727415994,-2.0778064471366116,-7.161719690390858e-07,-2.0791046958893733,[0.8476921  0.15230796],0.15230796
[0.8476921  0.15230796],0.031173905357718468,0.004647321533411741,-0.0013149701990187168,0.004154975842896391,-2.068560213682694,-6.999658209713041e-07,-2.0698758838475335,[0.84772164 0.15227841],0.15227841
[0.84772164 0.15227841],0.03217722102999687,0.004714710172265768,-0.001273719205831488,0.00421192702348994,-2.0543223808075557,-6.849447376810738e-07,-2.055596784958125,[0.8477473  0.15225269],0.15225269
[0.8477473  0.15225269],0.031152136623859406,0.004818562418222427,-0.0013208001231153805,0.004329850579368293,-2.024841517672298,-7.313122488050554e-07,-2.0261630491076623,[0.84777594 0.15222406],0.15222406
[0.84777594 0.15222406],0.032726336270570755,0.004971561022102833,-0.0012317978932211797,0.004462130063414697,-1.9917716388248734,-6.686138557538334e-07,-1.9930041053319505,[0.84779453 0.15220548],0.15220548
[0.84779453 0.15220548],0.031130874529480934,0.005063197575509548,-0.00130729873975118,0.004574018229095741,-1.9637995910250041,-7.888716069406364e-07,-1.9651076786363622,[0.8478144  0.15218554],0.15218554
[0.8478144  0.15218554],0.03282361477613449,0.005046951584517956,-0.0011680596508085728,0.004532005897922501,-1.9743026774819665,-6.861711703595714e-07,-1.9754714233039454,[0.84781545 0.15218452],0.15218452
[0.84781545 0.15218452],0.03130393102765083,0.004902859218418598,-0.001248123124241829,0.004403356978941357,-2.0064649039488422,-8.529039155221142e-07,-2.0077138799769996,[0.84781086 0.15218914],0.15218914
[0.84781086 0.15218914],0.031762585043907166,0.0048920889385044575,-0.0012095158454030752,0.00438921652819033,-2.010000013885971,-8.261206537429623e-07,-2.0112103558520276,[0.84779555 0.1522044 ],0.1522044
[0.84779555 0.1522044 ],0.032158005982637405,0.005081932060420513,-0.0011206569615751505,0.0045682166153112385,-1.965250007369032,-7.45201322507759e-07,-1.9663714095319296,[0.8477579 0.1522422],0.1522422
[0.8477579 0.1522422],0.031076783314347267,0.005257832817733288,-0.0013912503297130268,0.0047754904384327045,-1.9134315463108509,-1.1169720943001095e-06,-1.9148239136126584,[0.84773976 0.15226026],0.15226026
[0.84773976 0.15226026],0.032528191804885864,0.004985193721950054,-0.0010876849604149659,0.004459454931295644,-1.9924404130480036,-7.276958312299088e-07,-1.9935288257042496,[0.8476944  0.15230566],0.15230566
[0.8476944  0.15230566],0.031295295804739,0.004679147154092789,-0.001204927374298374,0.004173792313087072,-2.063856073594512,-8.380675739310142e-07,-2.0650618390363844,[0.84764194 0.15235807],0.15235807
[0.84764194 0.15235807],0.031197361648082733,0.004677335731685162,-0.0013677864335477352,0.004194475427239117,-2.0586852810375444,-1.0741349643865249e-06,-2.0600541416060567,[0.8476077  0.15239228],0.15239228
[0.8476077  0.15239228],0.03197186440229416,0.004756182432174683,-0.001149566921715935,0.004245217438814191,-2.0459998050914554,-7.5000137971894e-07,-2.047150122014551,[0.8475573  0.15244265],0.15244265
[0.8475573  0.15244265],0.03130577132105827,0.004793042782694101,-0.0011780394706875086,0.004296382147560692,-2.033208618242961,-7.674481215892911e-07,-2.03438742516177,[0.8474964  0.15250367],0.15250367
[0.8474964  0.15250367],0.03168705850839615,0.004790980368852615,-0.0013349219225347042,0.004306776816990408,-2.0306099405456353,-9.770534001809975e-07,-2.03194583952157,[0.84745    0.15255001],0.15255001
[0.84745    0.15255001],0.031447093933820724,0.00476829893887043,-0.001193543430417776,0.004263755700704108,-2.041365210248124,-7.575405664498986e-07,-2.042559511219108,[0.84739536 0.1526047 ],0.1526047
[0.84739536 0.1526047 ],0.03147745504975319,0.004708395805209875,-0.0012204153463244438,0.004210866436809148,-2.054587533826542,-7.908494522440057e-07,-2.0558087400223184,[0.84733766 0.15266235],0.15266235
[0.84733766 0.15266235],0.031788282096385956,0.004724649712443352,-0.0011817370541393757,0.004219473575577986,-2.052435763496154,-7.7983018044127e-07,-2.0536182803804737,[0.8472713  0.15272866],0.15272866
[0.8472713  0.15272866],0.031104519963264465,0.004808132071048021,-0.001362732145935297,0.004331808687489183,-2.02435196913016,-9.310129711445012e-07,-2.0257156322890664,[0.8472252  0.15277484],0.15277484
[0.8472252  0.15277484],0.03178028017282486,0.00507484283298254,-0.0010805006604641676,0.004580099611411175,-1.9622792408656191,-6.727643277713823e-07,-1.963360414290411,[0.847154   0.15284595],0.15284595
[0.847154   0.15284595],0.03200879693031311,0.005522293038666248,-0.0012852144427597523,0.005054034362041471,-1.8437955850405923,-8.474940745617581e-07,-1.8450816469774265,[0.8470923  0.15290779],0.15290779
[0.8470923  0.15290779],0.031303759664297104,0.005860153120011091,-0.0012043040866653125,0.005408137740091552,-1.7552697340483012,-7.895360506630158e-07,-1.7564748276710174,[0.8470258  0.15297416],0.15297416
[0.8470258  0.15297416],0.0321124829351902,0.005413897801190615,-0.0012425233144313097,0.004927572910794305,-1.875410941911952,-8.485094167648107e-07,-1.8766543137358,[0.8469619  0.15303813],0.15303813
[0.8469619  0.15303813],0.03099597804248333,0.004914934281259775,-0.0012431224652876456,0.004420937224837345,-2.0020698460575965,-9.085761121241375e-07,-2.0033138770989964,[0.8468998 0.1531002],0.1531002
[0.8468998 0.1531002],0.03169558569788933,0.00500072818249464,-0.001124050933867693,0.004508794320991885,-1.9801055746463112,-7.999030995493775e-07,-1.9812304254832784,[0.8468216  0.15317836],0.15317836
[0.8468216  0.15317836],0.031590551137924194,0.005482823122292757,-0.0010398256902893384,0.0049788736754637335,-1.8625857295023491,-7.021196669020518e-07,-1.8636262573123052,[0.8467163  0.15328367],0.15328367
[0.8467163  0.15328367],0.03170168399810791,0.0058066146448254585,-0.0013142038757602374,0.005351456207721162,-1.7694401223262561,-1.215985390922775e-06,-1.7707555421874073,[0.84662837 0.15337166],0.15337166
[0.84662837 0.15337166],0.03123714029788971,0.005597688723355532,-0.0010718732761840026,0.005123005985381564,-1.8265526583177476,-7.343414558756905e-07,-1.8276252659353875,[0.8465191  0.15348096],0.15348096
[0.8465191  0.15348096],0.03186409920454025,0.005195991601794958,-0.0009443600041170915,0.004700350870822307,-1.9322164371810011,-6.809217167207018e-07,-1.933161478106835,[0.846372   0.15362802],0.15362802
[0.846372   0.15362802],0.03121105208992958,0.005285958293825388,-0.0010999526518086593,0.004792066913140472,-1.9092874122627521,-9.051598590962286e-07,-1.91038827007442,[0.84621406 0.15378596],0.15378596
[0.84621406 0.15378596],0.03137722238898277,0.005440641660243273,-0.0013168410708506901,0.004977908320609392,-1.862827064332696,-1.069301603868317e-06,-1.8641449747051506,[0.8460805  0.15391955],0.15391955
[0.8460805  0.15391955],0.03141063079237938,0.005160586908459663,-0.0010831044055521488,0.004680000041392868,-1.9373041407398752,-8.41103187907449e-07,-1.9383880862486154,[0.8459329  0.15406711],0.15406711
[0.8459329  0.15406711],0.03162593021988869,0.005117586813867092,-0.0009444032330065966,0.004612252647837291,-1.9542409942216685,-7.538380454970784e-07,-1.9551861512927207,[0.8457523  0.15424763],0.15424763
[0.8457523  0.15424763],0.03127986937761307,0.005051835905760527,-0.000979436095803976,0.004556888673982305,-1.9680819979867863,-7.229882513835719e-07,-1.9690621570708418,[0.8455479  0.15445207],0.15445207
[0.8455479  0.15445207],0.03187299892306328,0.005126978736370802,-0.001089177094399929,0.0046253418232070605,-1.9509687117977985,-9.007543570519377e-07,-1.9520587896465555,[0.8453389  0.15466109],0.15466109
[0.8453389  0.15466109],0.03100603073835373,0.005015044938772917,-0.0011821195172766845,0.004533941542581418,-1.9738187711019428,-1.0139707019719928e-06,-1.9750019045899216,[0.8451409  0.15485908],0.15485908
[0.8451409  0.15485908],0.03144533187150955,0.004725339822471142,-0.0011305301450192928,0.004223780945374899,-2.051358902466704,-9.355471248354067e-07,-2.052490368158848,[0.8449455  0.15505448],0.15505448
[0.8449455  0.15505448],0.031679537147283554,0.004865783266723156,-0.0010987094137817621,0.004363892728996376,-2.0163309704801287,-8.600382835278237e-07,-2.017430539932194,[0.84474784 0.15525217],0.15525217
[0.84474784 0.15525217],0.031471967697143555,0.005005775019526482,-0.0010566665635754664,0.004507496063101501,-1.9804301395041497,-8.000830901497635e-07,-1.9814876061508153,[0.8445428  0.15545721],0.15545721
[0.8445428  0.15545721],0.03184755519032478,0.004817782435566187,-0.0010714157639692228,0.004314970679681328,-2.0285614816454602,-8.370289182844036e-07,-2.0296337344383475,[0.8443336  0.15566643],0.15566643
[0.8443336  0.15566643],0.0311367679387331,0.004668374080210924,-0.001191594172269106,0.00417479562198487,-2.063605218786734,-8.721076718331045e-07,-2.064797685066675,[0.8441395  0.15586045],0.15586045
